census_block_id	category	sub_category	value	devices	sub_category_sort_order	unit
060450101002	Race	Asian	0.0069	1	2	percent
060450101002	Race	Hispanic	0.1538	1	3	percent
060450101002	Race	Other or Mixed	0.4986	1	4	percent
060450101002	Race	White	0.3352	1	5	percent
060590626323	Population	Population	1161	1	1	people
060590626323	Population	Median Age	53.1	1	2	people
060590626323	Age	<18	0.2093	1	1	percent
060590626323	Age	18-24	0.0568	1	2	percent
060590626323	Age	25-34	0.037	1	3	percent
060590626323	Age	35-44	0.0801	1	4	percent
060590626323	Age	45-54	0.18	1	5	percent
060590626323	Age	55-64	0.1843	1	6	percent
060590626323	Age	65+	0.2524	1	7	percent
060590626323	Economic	Median HH Income	132750.0	1	1	dollar
060590626323	Economic	Median Home Value	2000001.0	1	2	dollar
060590626323	Education	No HS	0.0211	1	1	percent
060590626323	Education	HS	0.0728	1	2	percent
060590626323	Education	Some College/2 Year	0.1714	1	3	percent
060590626323	Education	Bachelor	0.3498	1	4	percent
060590626323	Education	Higher Degree	0.385	1	5	percent
060590626323	Income	0-29K	0.0835	1	1	percent
060590626323	Income	30-74K	0.1535	1	2	percent
060590626323	Income	75-99K	0.1693	1	3	percent
060590626323	Income	100-149K	0.1445	1	4	percent
060590626323	Income	150K+	0.4492	1	5	percent
060590626323	Race	African American	0.0	1	1	percent
060590626323	Race	Asian	0.0603	1	2	percent
060590626323	Race	Hispanic	0.0594	1	3	percent
060590626323	Race	Other or Mixed	0.0689	1	4	percent
060590626323	Race	White	0.8114	1	5	percent
060590992322	Population	Population	875	1	1	people
060590992322	Population	Median Age	45.2	1	2	people
060590992322	Age	<18	0.2263	1	1	percent
060590992322	Age	18-24	0.0423	1	2	percent
060590992322	Age	25-34	0.0491	1	3	percent
060590992322	Age	35-44	0.1646	1	4	percent
060590992322	Age	45-54	0.1463	1	5	percent
060590992322	Age	55-64	0.1394	1	6	percent
060590992322	Age	65+	0.232	1	7	percent
060590992322	Economic	Median HH Income	98125.0	1	1	dollar
060590992322	Economic	Median Home Value	751000.0	1	2	dollar
060590992322	Education	No HS	0.0172	1	1	percent
060590992322	Education	HS	0.1813	1	2	percent
060590992322	Education	Some College/2 Year	0.375	1	3	percent
060590992322	Education	Bachelor	0.3	1	4	percent
060590992322	Education	Higher Degree	0.1266	1	5	percent
060590992322	Income	0-29K	0.1027	1	1	percent
060590992322	Income	30-74K	0.3293	1	2	percent
060590992322	Income	75-99K	0.1269	1	3	percent
060590992322	Income	100-149K	0.29	1	4	percent
060590992322	Income	150K+	0.1511	1	5	percent
060590992322	Race	African American	0.0069	1	1	percent
060590992322	Race	Asian	0.2411	1	2	percent
060590992322	Race	Hispanic	0.1143	1	3	percent
060590992322	Race	Other or Mixed	0.0	1	4	percent
060590992322	Race	White	0.6377	1	5	percent
060730032071	Population	Population	1921	1	1	people
060730032071	Population	Median Age	51.2	1	2	people
060730032071	Age	<18	0.1452	1	1	percent
060730032071	Age	18-24	0.0375	1	2	percent
060730032071	Age	25-34	0.1421	1	3	percent
060730032071	Age	35-44	0.0619	1	4	percent
060730032071	Age	45-54	0.1827	1	5	percent
060730032071	Age	55-64	0.101	1	6	percent
060730032071	Age	65+	0.3295	1	7	percent
060730032071	Economic	Median HH Income	130515.0	1	1	dollar
060730032071	Economic	Median Home Value	803300.0	1	2	dollar
060730032071	Education	No HS	0.0554	1	1	percent
060730032071	Education	HS	0.3102	1	2	percent
060730032071	Education	Some College/2 Year	0.2439	1	3	percent
060730032071	Education	Bachelor	0.2796	1	4	percent
060730032071	Education	Higher Degree	0.1108	1	5	percent
060730032071	Income	0-29K	0.0	1	1	percent
060730032071	Income	30-74K	0.1331	1	2	percent
060730032071	Income	75-99K	0.2345	1	3	percent
060730032071	Income	100-149K	0.2806	1	4	percent
060730032071	Income	150K+	0.3518	1	5	percent
060730032071	Race	African American	0.0281	1	1	percent
060730032071	Race	Asian	0.1765	1	2	percent
060730032071	Race	Hispanic	0.317	1	3	percent
060730032071	Race	Other or Mixed	0.0755	1	4	percent
060730032071	Race	White	0.4029	1	5	percent
060730170621	Population	Population	1853	1	1	people
060730170621	Population	Median Age	47.6	1	2	people
060730170621	Age	<18	0.2213	1	1	percent
060730170621	Age	18-24	0.0729	1	2	percent
060730170621	Age	25-34	0.0588	1	3	percent
060730170621	Age	35-44	0.0896	1	4	percent
060730170621	Age	45-54	0.1981	1	5	percent
060730170621	Age	55-64	0.2126	1	6	percent
060730170621	Age	65+	0.1468	1	7	percent
060730170621	Economic	Median HH Income	250001.0	1	1	dollar
060730170621	Economic	Median Home Value	1661200.0	1	2	dollar
060730170621	Education	No HS	0.0	1	1	percent
060730170621	Education	HS	0.0627	1	2	percent
060730170621	Education	Some College/2 Year	0.1682	1	3	percent
060730170621	Education	Bachelor	0.5069	1	4	percent
060730170621	Education	Higher Degree	0.2622	1	5	percent
060730170621	Income	0-29K	0.0178	1	1	percent
060730170621	Income	30-74K	0.0568	1	2	percent
060730170621	Income	75-99K	0.0	1	3	percent
060730170621	Income	100-149K	0.0284	1	4	percent
060730170621	Income	150K+	0.897	1	5	percent
060730170621	Race	African American	0.0	1	1	percent
060730170621	Race	Asian	0.2477	1	2	percent
060730170621	Race	Hispanic	0.0162	1	3	percent
060730170621	Race	Other or Mixed	0.0696	1	4	percent
060730170621	Race	White	0.6665	1	5	percent
060770052121	Population	Population	1937	1	1	people
060770052121	Population	Median Age	41.5	1	2	people
060770052121	Age	<18	0.1807	1	1	percent
060770052121	Age	18-24	0.1089	1	2	percent
060770052121	Age	25-34	0.1177	1	3	percent
060770052121	Age	35-44	0.1523	1	4	percent
060770052121	Age	45-54	0.2137	1	5	percent
060770052121	Age	55-64	0.0857	1	6	percent
060770052121	Age	65+	0.1409	1	7	percent
060770052121	Economic	Median HH Income	139569.0	1	1	dollar
060770052121	Economic	Median Home Value	604500.0	1	2	dollar
060770052121	Education	No HS	0.1192	1	1	percent
060770052121	Education	HS	0.3365	1	2	percent
060770052121	Education	Some College/2 Year	0.3794	1	3	percent
060770052121	Education	Bachelor	0.1439	1	4	percent
060770052121	Education	Higher Degree	0.0211	1	5	percent
060770052121	Income	0-29K	0.0	1	1	percent
060770052121	Income	30-74K	0.101	1	2	percent
060770052121	Income	75-99K	0.1516	1	3	percent
060770052121	Income	100-149K	0.3118	1	4	percent
060770052121	Income	150K+	0.4355	1	5	percent
060770052121	Race	African American	0.0387	1	1	percent
060770052121	Race	Asian	0.2349	1	2	percent
060770052121	Race	Hispanic	0.2545	1	3	percent
060770052121	Race	Other or Mixed	0.1213	1	4	percent
060770052121	Race	White	0.3505	1	5	percent
060790126012	Population	Population	1574	1	1	people
060790126012	Population	Median Age	31.6	1	2	people
060790126012	Age	<18	0.1855	1	1	percent
060790126012	Age	18-24	0.2058	1	2	percent
060790126012	Age	25-34	0.1677	1	3	percent
060790126012	Age	35-44	0.1239	1	4	percent
060790126012	Age	45-54	0.1531	1	5	percent
060790126012	Age	55-64	0.0858	1	6	percent
060790126012	Age	65+	0.0781	1	7	percent
060790126012	Economic	Median HH Income	88882.0	1	1	dollar
060790126012	Economic	Median Home Value	574400.0	1	2	dollar
060790126012	Education	No HS	0.0157	1	1	percent
060790126012	Education	HS	0.2234	1	2	percent
060790126012	Education	Some College/2 Year	0.4186	1	3	percent
060790126012	Education	Bachelor	0.1952	1	4	percent
060790126012	Education	Higher Degree	0.1472	1	5	percent
060790126012	Income	0-29K	0.134	1	1	percent
060790126012	Income	30-74K	0.2969	1	2	percent
060790126012	Income	75-99K	0.1113	1	3	percent
060790126012	Income	100-149K	0.2722	1	4	percent
060790126012	Income	150K+	0.1856	1	5	percent
060790126012	Race	African American	0.0025	1	1	percent
060790126012	Race	Asian	0.0191	1	2	percent
060790126012	Race	Hispanic	0.2211	1	3	percent
060790126012	Race	Other or Mixed	0.0178	1	4	percent
060790126012	Race	White	0.7395	1	5	percent
060855050061	Population	Population	3640	1	1	people
060855050061	Population	Median Age	34.2	1	2	people
060855050061	Age	<18	0.2231	1	1	percent
060855050061	Age	18-24	0.014	1	2	percent
060855050061	Age	25-34	0.3418	1	3	percent
060855050061	Age	35-44	0.2555	1	4	percent
060855050061	Age	45-54	0.0673	1	5	percent
060855050061	Age	55-64	0.0832	1	6	percent
060855050061	Age	65+	0.0151	1	7	percent
060855050061	Economic	Median HH Income	220203.0	1	1	dollar
060855050061	Economic	Median Home Value	960200.0	1	2	dollar
060855050061	Education	No HS	0.0104	1	1	percent
060855050061	Education	HS	0.0814	1	2	percent
060855050061	Education	Some College/2 Year	0.0403	1	3	percent
060855050061	Education	Bachelor	0.399	1	4	percent
060855050061	Education	Higher Degree	0.4689	1	5	percent
060855050061	Income	0-29K	0.0427	1	1	percent
060855050061	Income	30-74K	0.0239	1	2	percent
060855050061	Income	75-99K	0.0537	1	3	percent
060855050061	Income	100-149K	0.1028	1	4	percent
060855050061	Income	150K+	0.7768	1	5	percent
060855050061	Race	African American	0.0052	1	1	percent
060855050061	Race	Asian	0.6967	1	2	percent
060855050061	Race	Hispanic	0.0904	1	3	percent
060855050061	Race	Other or Mixed	0.0277	1	4	percent
060855050061	Race	White	0.1799	1	5	percent
060855070041	Population	Population	1691	1	1	people
060855070041	Population	Median Age	49.3	1	2	people
060855070041	Age	<18	0.1685	1	1	percent
060855070041	Age	18-24	0.0432	1	2	percent
060855070041	Age	25-34	0.081	1	3	percent
060855070041	Age	35-44	0.0988	1	4	percent
060855070041	Age	45-54	0.2602	1	5	percent
060855070041	Age	55-64	0.23	1	6	percent
060855070041	Age	65+	0.1183	1	7	percent
060855070041	Economic	Median HH Income	135338.0	1	1	dollar
060855070041	Economic	Median Home Value	2000001.0	1	2	dollar
060855070041	Education	No HS	0.0	1	1	percent
060855070041	Education	HS	0.0555	1	2	percent
060855070041	Education	Some College/2 Year	0.2011	1	3	percent
060855070041	Education	Bachelor	0.5319	1	4	percent
060855070041	Education	Higher Degree	0.2116	1	5	percent
060855070041	Income	0-29K	0.1506	1	1	percent
060855070041	Income	30-74K	0.1157	1	2	percent
060855070041	Income	75-99K	0.0787	1	3	percent
060855070041	Income	100-149K	0.2652	1	4	percent
060855070041	Income	150K+	0.3899	1	5	percent
060855070041	Race	African American	0.0	1	1	percent
060855070041	Race	Asian	0.0544	1	2	percent
060855070041	Race	Hispanic	0.0597	1	3	percent
060855070041	Race	Other or Mixed	0.0745	1	4	percent
060855070041	Race	White	0.8114	1	5	percent
061130105052	Population	Population	1204	1	1	people
061130105052	Population	Median Age	42.8	1	2	people
061130105052	Age	<18	0.2043	1	1	percent
061130105052	Age	18-24	0.1096	1	2	percent
061130105052	Age	25-34	0.0939	1	3	percent
061130105052	Age	35-44	0.1238	1	4	percent
061130105052	Age	45-54	0.1919	1	5	percent
061130105052	Age	55-64	0.0565	1	6	percent
061130105052	Age	65+	0.2201	1	7	percent
061130105052	Economic	Median HH Income	165750.0	1	1	dollar
061130105052	Economic	Median Home Value	957400.0	1	2	dollar
061130105052	Education	No HS	0.0315	1	1	percent
061130105052	Education	HS	0.0436	1	2	percent
061130105052	Education	Some College/2 Year	0.0847	1	3	percent
061130105052	Education	Bachelor	0.3063	1	4	percent
061130105052	Education	Higher Degree	0.5339	1	5	percent
061130105052	Income	0-29K	0.1014	1	1	percent
061130105052	Income	30-74K	0.2133	1	2	percent
061130105052	Income	75-99K	0.0542	1	3	percent
061130105052	Income	100-149K	0.0612	1	4	percent
061130105052	Income	150K+	0.5699	1	5	percent
061130105052	Race	African American	0.0	1	1	percent
061130105052	Race	Asian	0.309	1	2	percent
061130105052	Race	Hispanic	0.0855	1	3	percent
061130105052	Race	Other or Mixed	0.0806	1	4	percent
061130105052	Race	White	0.5249	1	5	percent
080010093193	Population	Population	1826	1	1	people
080010093193	Population	Median Age	28.6	1	2	people
080010093193	Age	<18	0.3883	1	1	percent
080010093193	Age	18-24	0.0564	1	2	percent
080010093193	Age	25-34	0.1895	1	3	percent
080010093193	Age	35-44	0.1051	1	4	percent
080010093193	Age	45-54	0.1123	1	5	percent
080010093193	Age	55-64	0.0482	1	6	percent
080010093193	Age	65+	0.1002	1	7	percent
080010093193	Economic	Median HH Income	36645.0	1	1	dollar
080010093193	Economic	Median Home Value	56400.0	1	2	dollar
080010093193	Education	No HS	0.432	1	1	percent
080010093193	Education	HS	0.284	1	2	percent
080010093193	Education	Some College/2 Year	0.1252	1	3	percent
080010093193	Education	Bachelor	0.1371	1	4	percent
080010093193	Education	Higher Degree	0.0217	1	5	percent
080010093193	Income	0-29K	0.3532	1	1	percent
080010093193	Income	30-74K	0.4489	1	2	percent
080010093193	Income	75-99K	0.0128	1	3	percent
080010093193	Income	100-149K	0.1404	1	4	percent
080010093193	Income	150K+	0.0447	1	5	percent
080010093193	Race	African American	0.0	1	1	percent
080010093193	Race	Asian	0.0	1	2	percent
080010093193	Race	Hispanic	0.7065	1	3	percent
080010093193	Race	Other or Mixed	0.0148	1	4	percent
080010093193	Race	White	0.2788	1	5	percent
080140308003	Population	Population	2734	1	1	people
080140308003	Population	Median Age	37.6	1	2	people
080140308003	Age	<18	0.3127	1	1	percent
080140308003	Age	18-24	0.0625	1	2	percent
080140308003	Age	25-34	0.0585	1	3	percent
080140308003	Age	35-44	0.2315	1	4	percent
080140308003	Age	45-54	0.1291	1	5	percent
080140308003	Age	55-64	0.1372	1	6	percent
080140308003	Age	65+	0.0684	1	7	percent
080140308003	Economic	Median HH Income	152625.0	1	1	dollar
080140308003	Economic	Median Home Value	485200.0	1	2	dollar
080140308003	Education	No HS	0.0386	1	1	percent
080140308003	Education	HS	0.0948	1	2	percent
080140308003	Education	Some College/2 Year	0.1926	1	3	percent
080140308003	Education	Bachelor	0.3489	1	4	percent
080140308003	Education	Higher Degree	0.3249	1	5	percent
080140308003	Income	0-29K	0.0184	1	1	percent
080140308003	Income	30-74K	0.054	1	2	percent
080140308003	Income	75-99K	0.1228	1	3	percent
080140308003	Income	100-149K	0.2974	1	4	percent
080140308003	Income	150K+	0.5075	1	5	percent
080140308003	Race	African American	0.0	1	1	percent
080140308003	Race	Asian	0.0527	1	2	percent
080140308003	Race	Hispanic	0.1514	1	3	percent
080140308003	Race	Other or Mixed	0.0077	1	4	percent
080140308003	Race	White	0.7882	1	5	percent
080299650022	Population	Population	1319	1	1	people
080299650022	Population	Median Age	43.6	1	2	people
080299650022	Age	<18	0.1713	1	1	percent
080299650022	Age	18-24	0.0796	1	2	percent
080299650022	Age	25-34	0.1873	1	3	percent
080299650022	Age	35-44	0.069	1	4	percent
080299650022	Age	45-54	0.0834	1	5	percent
080299650022	Age	55-64	0.1744	1	6	percent
080299650022	Age	65+	0.235	1	7	percent
080299650022	Economic	Median HH Income	50571.0	1	1	dollar
080299650022	Economic	Median Home Value	260600.0	1	2	dollar
080299650022	Education	No HS	0.086	1	1	percent
080299650022	Education	HS	0.4008	1	2	percent
080299650022	Education	Some College/2 Year	0.335	1	3	percent
080299650022	Education	Bachelor	0.1164	1	4	percent
080299650022	Education	Higher Degree	0.0617	1	5	percent
080299650022	Income	0-29K	0.3654	1	1	percent
080299650022	Income	30-74K	0.3115	1	2	percent
080299650022	Income	75-99K	0.0731	1	3	percent
080299650022	Income	100-149K	0.1442	1	4	percent
080299650022	Income	150K+	0.1058	1	5	percent
080299650022	Race	African American	0.0	1	1	percent
080299650022	Race	Asian	0.0	1	2	percent
080299650022	Race	Hispanic	0.097	1	3	percent
080299650022	Race	Other or Mixed	0.0243	1	4	percent
080299650022	Race	White	0.8787	1	5	percent
080310027041	Population	Population	908	2	1	people
080310027041	Population	Median Age	53.7	2	2	people
080310027041	Age	<18	0.0	2	1	percent
080310027041	Age	18-24	0.0099	2	2	percent
080310027041	Age	25-34	0.326	2	3	percent
080310027041	Age	35-44	0.0936	2	4	percent
080310027041	Age	45-54	0.0892	2	5	percent
080310027041	Age	55-64	0.1905	2	6	percent
080310027041	Age	65+	0.2907	2	7	percent
080310027041	Economic	Median HH Income	28289.0	2	1	dollar
080310027041	Economic	Median Home Value	-6.66666666E8	2	2	dollar
080310027041	Education	No HS	0.069	2	1	percent
080310027041	Education	HS	0.1702	2	2	percent
080310027041	Education	Some College/2 Year	0.2369	2	3	percent
080310027041	Education	Bachelor	0.3459	2	4	percent
080310027041	Education	Higher Degree	0.178	2	5	percent
080310027041	Income	0-29K	0.5172	2	1	percent
080310027041	Income	30-74K	0.2785	2	2	percent
080310027041	Income	75-99K	0.1512	2	3	percent
080310027041	Income	100-149K	0.0332	2	4	percent
080310027041	Income	150K+	0.0199	2	5	percent
080310027041	Race	African American	0.0496	2	1	percent
080310027041	Race	Asian	0.0187	2	2	percent
080310027041	Race	Hispanic	0.1949	2	3	percent
080310027041	Race	Other or Mixed	0.0209	2	4	percent
080310027041	Race	White	0.7159	2	5	percent
080310030032	Population	Population	1427	1	1	people
080310030032	Population	Median Age	19.7	1	2	people
080310030032	Age	<18	0.0252	1	1	percent
080310030032	Age	18-24	0.7477	1	2	percent
080310030032	Age	25-34	0.1317	1	3	percent
080310030032	Age	35-44	0.0196	1	4	percent
080310030032	Age	45-54	0.0245	1	5	percent
080310030032	Age	55-64	0.0512	1	6	percent
080310030032	Age	65+	0.0	1	7	percent
080310030032	Economic	Median HH Income	39410.0	1	1	dollar
080310030032	Economic	Median Home Value	223100.0	1	2	dollar
080310030032	Education	No HS	0.0	1	1	percent
080310030032	Education	HS	0.0	1	2	percent
080310030032	Education	Some College/2 Year	0.5586	1	3	percent
080310030032	Education	Bachelor	0.2685	1	4	percent
080310030032	Education	Higher Degree	0.1728	1	5	percent
080310030032	Income	0-29K	0.3003	1	1	percent
080310030032	Income	30-74K	0.4323	1	2	percent
080310030032	Income	75-99K	0.0528	1	3	percent
080310030032	Income	100-149K	0.1419	1	4	percent
080310030032	Income	150K+	0.0726	1	5	percent
