state,name_full,name_abbrev,downloaded,file_path,size,date
Colorado,"Crowley County, Colorado",Crowley,Success,../data/Colorado/Crowley.gpkg,167.936 KB,2025-04-03
Colorado,"Custer County, Colorado",Custer,Fail,,,2025-04-03
Colorado,"Delta County, Colorado",Delta,Success,../data/Colorado/Delta.gpkg,192.512 KB,2025-04-03
Colorado,"Denver County, Colorado",Denver,Success,../data/Colorado/Denver.gpkg,1.6 MB,2025-04-03
Colorado,"Dolores County, Colorado",Dolores,Fail,,,2025-04-03
Colorado,"Douglas County, Colorado",Douglas,Success,../data/Colorado/Douglas.gpkg,1.2 MB,2025-04-03
Colorado,"Eagle County, Colorado",Eagle,Success,../data/Colorado/Eagle.gpkg,262.144 KB,2025-04-03
Colorado,"Elbert County, Colorado",Elbert,Success,../data/Colorado/Elbert.gpkg,184.32 KB,2025-04-03
Colorado,"El Paso County, Colorado",El_Paso,Success,../data/Colorado/El_Paso.gpkg,1.4 MB,2025-04-03
Colorado,"Fremont County, Colorado",Fremont,Success,../data/Colorado/Fremont.gpkg,200.704 KB,2025-04-03
Colorado,"Garfield County, Colorado",Garfield,Success,../data/Colorado/Garfield.gpkg,237.568 KB,2025-04-03
Colorado,"Gilpin County, Colorado",Gilpin,Success,../data/Colorado/Gilpin.gpkg,159.744 KB,2025-04-03
Colorado,"Grand County, Colorado",Grand,Success,../data/Colorado/Grand.gpkg,204.8 KB,2025-04-03
Colorado,"Gunnison County, Colorado",Gunnison,Success,../data/Colorado/Gunnison.gpkg,196.608 KB,2025-04-03
Colorado,"Hinsdale County, Colorado",Hinsdale,Fail,,,2025-04-03
Colorado,"Huerfano County, Colorado",Huerfano,Success,../data/Colorado/Huerfano.gpkg,176.128 KB,2025-04-04
Colorado,"Jackson County, Colorado",Jackson,Success,../data/Colorado/Jackson.gpkg,163.84 KB,2025-04-04
Colorado,"Jefferson County, Colorado",Jefferson,Success,../data/Colorado/Jefferson.gpkg,1.4 MB,2025-04-04
Colorado,"Kiowa County, Colorado",Kiowa,Success,../data/Colorado/Kiowa.gpkg,159.744 KB,2025-04-04
Colorado,"Kit Carson County, Colorado",Kit_Carson,Success,../data/Colorado/Kit_Carson.gpkg,176.128 KB,2025-04-04
Colorado,"Lake County, Colorado",Lake,Success,../data/Colorado/Lake.gpkg,167.936 KB,2025-04-04
Colorado,"La Plata County, Colorado",La_Plata,Success,../data/Colorado/La_Plata.gpkg,237.568 KB,2025-04-04
Colorado,"Larimer County, Colorado",Larimer,Success,../data/Colorado/Larimer.gpkg,749.568 KB,2025-04-04
Colorado,"Las Animas County, Colorado",Las_Animas,Fail,,,2025-04-04
Colorado,"Lincoln County, Colorado",Lincoln,Success,../data/Colorado/Lincoln.gpkg,159.744 KB,2025-04-04
Colorado,"Logan County, Colorado",Logan,Success,../data/Colorado/Logan.gpkg,180.224 KB,2025-04-04
Colorado,"Mesa County, Colorado",Mesa,Success,../data/Colorado/Mesa.gpkg,409.6 KB,2025-04-04
Colorado,"Mineral County, Colorado",Mineral,Success,../data/Colorado/Mineral.gpkg,159.744 KB,2025-04-04
Colorado,"Moffat County, Colorado",Moffat,Success,../data/Colorado/Moffat.gpkg,229.376 KB,2025-04-04
Colorado,"Montezuma County, Colorado",Montezuma,Success,../data/Colorado/Montezuma.gpkg,192.512 KB,2025-04-04
Colorado,"Montrose County, Colorado",Montrose,Success,../data/Colorado/Montrose.gpkg,192.512 KB,2025-04-04
Colorado,"Morgan County, Colorado",Morgan,Success,../data/Colorado/Morgan.gpkg,217.088 KB,2025-04-04
Colorado,"Otero County, Colorado",Otero,Success,../data/Colorado/Otero.gpkg,221.184 KB,2025-04-04
Colorado,"Ouray County, Colorado",Ouray,Success,../data/Colorado/Ouray.gpkg,159.744 KB,2025-04-04
Colorado,"Park County, Colorado",Park,Success,../data/Colorado/Park.gpkg,176.128 KB,2025-04-04
Colorado,"Phillips County, Colorado",Phillips,Success,../data/Colorado/Phillips.gpkg,159.744 KB,2025-04-04
Colorado,"Pitkin County, Colorado",Pitkin,Success,../data/Colorado/Pitkin.gpkg,221.184 KB,2025-04-04
Colorado,"Prowers County, Colorado",Prowers,Success,../data/Colorado/Prowers.gpkg,180.224 KB,2025-04-04
Colorado,"Pueblo County, Colorado",Pueblo,Success,../data/Colorado/Pueblo.gpkg,430.08 KB,2025-04-04
Colorado,"Rio Blanco County, Colorado",Rio_Blanco,Success,../data/Colorado/Rio_Blanco.gpkg,176.128 KB,2025-04-04
Colorado,"Rio Grande County, Colorado",Rio_Grande,Success,../data/Colorado/Rio_Grande.gpkg,188.416 KB,2025-04-04
Colorado,"Routt County, Colorado",Routt,Success,../data/Colorado/Routt.gpkg,217.088 KB,2025-04-04
Colorado,"Saguache County, Colorado",Saguache,Success,../data/Colorado/Saguache.gpkg,180.224 KB,2025-04-04
Colorado,"San Juan County, Colorado",San_Juan,Fail,,,2025-04-04
Colorado,"San Miguel County, Colorado",San_Miguel,Success,../data/Colorado/San_Miguel.gpkg,167.936 KB,2025-04-04
Colorado,"Sedgwick County, Colorado",Sedgwick,Success,../data/Colorado/Sedgwick.gpkg,159.744 KB,2025-04-04
Colorado,"Summit County, Colorado",Summit,Success,../data/Colorado/Summit.gpkg,225.28 KB,2025-04-04
Colorado,"Teller County, Colorado",Teller,Success,../data/Colorado/Teller.gpkg,184.32 KB,2025-04-04
Colorado,"Washington County, Colorado",Washington,Success,../data/Colorado/Washington.gpkg,167.936 KB,2025-04-04
Colorado,"Weld County, Colorado",Weld,Success,../data/Colorado/Weld.gpkg,708.608 KB,2025-04-04
Colorado,"Yuma County, Colorado",Yuma,Success,../data/Colorado/Yuma.gpkg,180.224 KB,2025-04-04
Connecticut,"Capitol Planning Region, Connecticut",Capitol_Planning_Region,Success,../data/Connecticut/Capitol_Planning_Region.gpkg,2.3 MB,2025-04-04
Connecticut,"Greater Bridgeport Planning Region, Connecticut",Greater_Bridgeport_Planning_Region,Success,../data/Connecticut/Greater_Bridgeport_Planning_Region.gpkg,614.4 KB,2025-04-04
Connecticut,"Lower Connecticut River Valley Planning Region, Connecticut",Lower_Connecticut_River_Valley_Planning_Region,Success,../data/Connecticut/Lower_Connecticut_River_Valley_Planning_Region.gpkg,581.632 KB,2025-04-04
Connecticut,"Naugatuck Valley Planning Region, Connecticut",Naugatuck_Valley_Planning_Region,Success,../data/Connecticut/Naugatuck_Valley_Planning_Region.gpkg,708.608 KB,2025-04-04
Connecticut,"Northeastern Connecticut Planning Region, Connecticut",Northeastern_Connecticut_Planning_Region,Success,../data/Connecticut/Northeastern_Connecticut_Planning_Region.gpkg,417.792 KB,2025-04-04
Connecticut,"Northwest Hills Planning Region, Connecticut",Northwest_Hills_Planning_Region,Success,../data/Connecticut/Northwest_Hills_Planning_Region.gpkg,446.464 KB,2025-04-04
Connecticut,"South Central Connecticut Planning Region, Connecticut",South_Central_Connecticut_Planning_Region,Success,../data/Connecticut/South_Central_Connecticut_Planning_Region.gpkg,1.1 MB,2025-04-04
Connecticut,"Southeastern Connecticut Planning Region, Connecticut",Southeastern_Connecticut_Planning_Region,Success,../data/Connecticut/Southeastern_Connecticut_Planning_Region.gpkg,983.04 KB,2025-04-04
Connecticut,"Western Connecticut Planning Region, Connecticut",Western_Connecticut_Planning_Region,Success,../data/Connecticut/Western_Connecticut_Planning_Region.gpkg,1.2 MB,2025-04-04
Delaware,"Kent County, Delaware",Kent,Success,../data/Delaware/Kent.gpkg,376.832 KB,2025-04-04
Delaware,"New Castle County, Delaware",New_Castle,Success,../data/Delaware/New_Castle.gpkg,933.888 KB,2025-04-04
Delaware,"Sussex County, Delaware",Sussex,Success,../data/Delaware/Sussex.gpkg,659.456 KB,2025-04-04
District of Columbia,"District of Columbia, District of Columbia",District_of_Columbia,Fail,,,2025-04-04
Florida,"Alachua County, Florida",Alachua,Success,../data/Florida/Alachua.gpkg,602.112 KB,2025-04-04
Florida,"Baker County, Florida",Baker,Success,../data/Florida/Baker.gpkg,172.032 KB,2025-04-04
Florida,"Bay County, Florida",Bay,Success,../data/Florida/Bay.gpkg,466.944 KB,2025-04-04
Florida,"Bradford County, Florida",Bradford,Success,../data/Florida/Bradford.gpkg,167.936 KB,2025-04-04
Florida,"Brevard County, Florida",Brevard,Success,../data/Florida/Brevard.gpkg,913.408 KB,2025-04-04
Florida,"Broward County, Florida",Broward,Success,../data/Florida/Broward.gpkg,2.4 MB,2025-04-04
Florida,"Calhoun County, Florida",Calhoun,Success,../data/Florida/Calhoun.gpkg,176.128 KB,2025-04-04
Florida,"Charlotte County, Florida",Charlotte,Success,../data/Florida/Charlotte.gpkg,405.504 KB,2025-04-04
Florida,"Citrus County, Florida",Citrus,Success,../data/Florida/Citrus.gpkg,270.336 KB,2025-04-04
Florida,"Clay County, Florida",Clay,Success,../data/Florida/Clay.gpkg,335.872 KB,2025-04-04
Florida,"Collier County, Florida",Collier,Success,../data/Florida/Collier.gpkg,1.1 MB,2025-04-04
Florida,"Columbia County, Florida",Columbia,Success,../data/Florida/Columbia.gpkg,217.088 KB,2025-04-04
Florida,"DeSoto County, Florida",DeSoto,Fail,,,2025-04-04
Florida,"Dixie County, Florida",Dixie,Success,../data/Florida/Dixie.gpkg,184.32 KB,2025-04-04
Florida,"Duval County, Florida",Duval,Success,../data/Florida/Duval.gpkg,1.2 MB,2025-04-04
Florida,"Escambia County, Florida",Escambia,Success,../data/Florida/Escambia.gpkg,507.904 KB,2025-04-04
Florida,"Flagler County, Florida",Flagler,Success,../data/Florida/Flagler.gpkg,323.584 KB,2025-04-04
Florida,"Franklin County, Florida",Franklin,Success,../data/Florida/Franklin.gpkg,249.856 KB,2025-04-04
Florida,"Gadsden County, Florida",Gadsden,Success,../data/Florida/Gadsden.gpkg,323.584 KB,2025-04-04
Florida,"Gilchrist County, Florida",Gilchrist,Success,../data/Florida/Gilchrist.gpkg,212.992 KB,2025-04-04
Florida,"Glades County, Florida",Glades,Fail,,,2025-04-04
Florida,"Gulf County, Florida",Gulf,Fail,,,2025-04-04
Florida,"Hamilton County, Florida",Hamilton,Success,../data/Florida/Hamilton.gpkg,167.936 KB,2025-04-04
Florida,"Hardee County, Florida",Hardee,Fail,,,2025-04-04
Florida,"Hendry County, Florida",Hendry,Success,../data/Florida/Hendry.gpkg,204.8 KB,2025-04-04
Florida,"Hernando County, Florida",Hernando,Success,../data/Florida/Hernando.gpkg,262.144 KB,2025-04-04
Florida,"Highlands County, Florida",Highlands,Success,../data/Florida/Highlands.gpkg,225.28 KB,2025-04-04
Florida,"Hillsborough County, Florida",Hillsborough,Success,../data/Florida/Hillsborough.gpkg,1.9 MB,2025-04-04
Florida,"Holmes County, Florida",Holmes,Fail,,,2025-04-04
Florida,"Indian River County, Florida",Indian_River,Success,../data/Florida/Indian_River.gpkg,385.024 KB,2025-04-04
Florida,"Jackson County, Florida",Jackson,Success,../data/Florida/Jackson.gpkg,274.432 KB,2025-04-04
Florida,"Jefferson County, Florida",Jefferson,Success,../data/Florida/Jefferson.gpkg,180.224 KB,2025-04-04
Florida,"Lafayette County, Florida",Lafayette,Success,../data/Florida/Lafayette.gpkg,176.128 KB,2025-04-04
Florida,"Lake County, Florida",Lake,Success,../data/Florida/Lake.gpkg,479.232 KB,2025-04-04
Florida,"Lee County, Florida",Lee,Success,../data/Florida/Lee.gpkg,2.2 MB,2025-04-04
Florida,"Leon County, Florida",Leon,Success,../data/Florida/Leon.gpkg,770.048 KB,2025-04-04
Florida,"Levy County, Florida",Levy,Success,../data/Florida/Levy.gpkg,266.24 KB,2025-04-04
Florida,"Liberty County, Florida",Liberty,Fail,,,2025-04-04
Florida,"Madison County, Florida",Madison,Success,../data/Florida/Madison.gpkg,176.128 KB,2025-04-04
Florida,"Manatee County, Florida",Manatee,Success,../data/Florida/Manatee.gpkg,679.936 KB,2025-04-04
Florida,"Marion County, Florida",Marion,Success,../data/Florida/Marion.gpkg,405.504 KB,2025-04-04
Florida,"Martin County, Florida",Martin,Success,../data/Florida/Martin.gpkg,409.6 KB,2025-04-04
Florida,"Miami-Dade County, Florida",Miami-Dade,Success,../data/Florida/Miami-Dade.gpkg,2.5 MB,2025-04-04
Florida,"Monroe County, Florida",Monroe,Success,../data/Florida/Monroe.gpkg,413.696 KB,2025-04-04
Florida,"Nassau County, Florida",Nassau,Success,../data/Florida/Nassau.gpkg,253.952 KB,2025-04-04
Florida,"Okaloosa County, Florida",Okaloosa,Success,../data/Florida/Okaloosa.gpkg,397.312 KB,2025-04-04
Florida,"Okeechobee County, Florida",Okeechobee,Fail,,,2025-04-04
Florida,"Orange County, Florida",Orange,Fail,,,2025-04-04
Florida,"Osceola County, Florida",Osceola,Success,../data/Florida/Osceola.gpkg,552.96 KB,2025-04-04
Florida,"Palm Beach County, Florida",Palm_Beach,Success,../data/Florida/Palm_Beach.gpkg,2.2 MB,2025-04-04
Florida,"Pasco County, Florida",Pasco,Success,../data/Florida/Pasco.gpkg,1.1 MB,2025-04-04
Florida,"Pinellas County, Florida",Pinellas,Success,../data/Florida/Pinellas.gpkg,1.5 MB,2025-04-04
Florida,"Polk County, Florida",Polk,Fail,,,2025-04-04
Florida,"Putnam County, Florida",Putnam,Success,../data/Florida/Putnam.gpkg,225.28 KB,2025-04-04
Florida,"St. Johns County, Florida",St_Johns,Success,../data/Florida/St_Johns.gpkg,606.208 KB,2025-04-04
Florida,"St. Lucie County, Florida",St_Lucie,Fail,,,2025-04-04
Florida,"Santa Rosa County, Florida",Santa_Rosa,Success,../data/Florida/Santa_Rosa.gpkg,274.432 KB,2025-04-04
Florida,"Sarasota County, Florida",Sarasota,Success,../data/Florida/Sarasota.gpkg,630.784 KB,2025-04-04
Florida,"Seminole County, Florida",Seminole,Success,../data/Florida/Seminole.gpkg,634.88 KB,2025-04-04
Florida,"Sumter County, Florida",Sumter,Success,../data/Florida/Sumter.gpkg,270.336 KB,2025-04-04
Florida,"Suwannee County, Florida",Suwannee,Success,../data/Florida/Suwannee.gpkg,196.608 KB,2025-04-04
Florida,"Taylor County, Florida",Taylor,Success,../data/Florida/Taylor.gpkg,196.608 KB,2025-04-04
Florida,"Union County, Florida",Union,Fail,,,2025-04-04
Florida,"Volusia County, Florida",Volusia,Success,../data/Florida/Volusia.gpkg,872.448 KB,2025-04-04
Florida,"Wakulla County, Florida",Wakulla,Success,../data/Florida/Wakulla.gpkg,221.184 KB,2025-04-04
Florida,"Walton County, Florida",Walton,Success,../data/Florida/Walton.gpkg,356.352 KB,2025-04-04
Florida,"Washington County, Florida",Washington,Success,../data/Florida/Washington.gpkg,180.224 KB,2025-04-04
Georgia,"Appling County, Georgia",Appling,Success,../data/Georgia/Appling.gpkg,167.936 KB,2025-04-04
Georgia,"Atkinson County, Georgia",Atkinson,Fail,,,2025-04-04
Georgia,"Bacon County, Georgia",Bacon,Fail,,,2025-04-04
Georgia,"Baker County, Georgia",Baker,Fail,,,2025-04-04
Georgia,"Baldwin County, Georgia",Baldwin,Success,../data/Georgia/Baldwin.gpkg,217.088 KB,2025-04-04
Georgia,"Banks County, Georgia",Banks,Fail,,,2025-04-04
Georgia,"Barrow County, Georgia",Barrow,Success,../data/Georgia/Barrow.gpkg,229.376 KB,2025-04-04
Georgia,"Bartow County, Georgia",Bartow,Success,../data/Georgia/Bartow.gpkg,335.872 KB,2025-04-04
Georgia,"Ben Hill County, Georgia",Ben_Hill,Success,../data/Georgia/Ben_Hill.gpkg,176.128 KB,2025-04-04
Georgia,"Berrien County, Georgia",Berrien,Success,../data/Georgia/Berrien.gpkg,167.936 KB,2025-04-04
Georgia,"Bibb County, Georgia",Bibb,Success,../data/Georgia/Bibb.gpkg,352.256 KB,2025-04-04
Georgia,"Bleckley County, Georgia",Bleckley,Success,../data/Georgia/Bleckley.gpkg,172.032 KB,2025-04-04
Georgia,"Brantley County, Georgia",Brantley,Success,../data/Georgia/Brantley.gpkg,167.936 KB,2025-04-04
Georgia,"Brooks County, Georgia",Brooks,Fail,,,2025-04-04
Georgia,"Bryan County, Georgia",Bryan,Success,../data/Georgia/Bryan.gpkg,208.896 KB,2025-04-04
Georgia,"Bulloch County, Georgia",Bulloch,Success,../data/Georgia/Bulloch.gpkg,217.088 KB,2025-04-04
Georgia,"Burke County, Georgia",Burke,Success,../data/Georgia/Burke.gpkg,172.032 KB,2025-04-04
Georgia,"Butts County, Georgia",Butts,Success,../data/Georgia/Butts.gpkg,167.936 KB,2025-04-04
Georgia,"Calhoun County, Georgia",Calhoun,Fail,,,2025-04-04
Georgia,"Camden County, Georgia",Camden,Success,../data/Georgia/Camden.gpkg,241.664 KB,2025-04-04
Georgia,"Candler County, Georgia",Candler,Success,../data/Georgia/Candler.gpkg,167.936 KB,2025-04-04
Georgia,"Carroll County, Georgia",Carroll,Success,../data/Georgia/Carroll.gpkg,270.336 KB,2025-04-04
Georgia,"Catoosa County, Georgia",Catoosa,Success,../data/Georgia/Catoosa.gpkg,229.376 KB,2025-04-04
Georgia,"Charlton County, Georgia",Charlton,Success,../data/Georgia/Charlton.gpkg,176.128 KB,2025-04-04
Georgia,"Chatham County, Georgia",Chatham,Success,../data/Georgia/Chatham.gpkg,475.136 KB,2025-04-04
Georgia,"Chattahoochee County, Georgia",Chattahoochee,Success,../data/Georgia/Chattahoochee.gpkg,184.32 KB,2025-04-04
Georgia,"Chattooga County, Georgia",Chattooga,Success,../data/Georgia/Chattooga.gpkg,176.128 KB,2025-04-04
Georgia,"Cherokee County, Georgia",Cherokee,Success,../data/Georgia/Cherokee.gpkg,413.696 KB,2025-04-04
Georgia,"Clarke County, Georgia",Clarke,Success,../data/Georgia/Clarke.gpkg,352.256 KB,2025-04-04
Georgia,"Clay County, Georgia",Clay,Success,../data/Georgia/Clay.gpkg,167.936 KB,2025-04-04
Georgia,"Clayton County, Georgia",Clayton,Success,../data/Georgia/Clayton.gpkg,274.432 KB,2025-04-04
Georgia,"Clinch County, Georgia",Clinch,Fail,,,2025-04-04
Georgia,"Cobb County, Georgia",Cobb,Success,../data/Georgia/Cobb.gpkg,1.3 MB,2025-04-04
Georgia,"Coffee County, Georgia",Coffee,Success,../data/Georgia/Coffee.gpkg,184.32 KB,2025-04-04
Georgia,"Colquitt County, Georgia",Colquitt,Success,../data/Georgia/Colquitt.gpkg,221.184 KB,2025-04-04
Georgia,"Columbia County, Georgia",Columbia,Success,../data/Georgia/Columbia.gpkg,315.392 KB,2025-04-04
Georgia,"Cook County, Georgia",Cook,Success,../data/Georgia/Cook.gpkg,167.936 KB,2025-04-04
Georgia,"Coweta County, Georgia",Coweta,Success,../data/Georgia/Coweta.gpkg,258.048 KB,2025-04-04
Georgia,"Crawford County, Georgia",Crawford,Fail,,,2025-04-04
Georgia,"Crisp County, Georgia",Crisp,Success,../data/Georgia/Crisp.gpkg,196.608 KB,2025-04-04
Georgia,"Dade County, Georgia",Dade,Success,../data/Georgia/Dade.gpkg,196.608 KB,2025-04-04
Georgia,"Dawson County, Georgia",Dawson,Success,../data/Georgia/Dawson.gpkg,184.32 KB,2025-04-04
Georgia,"Decatur County, Georgia",Decatur,Success,../data/Georgia/Decatur.gpkg,253.952 KB,2025-04-04
Georgia,"DeKalb County, Georgia",DeKalb,Success,../data/Georgia/DeKalb.gpkg,790.528 KB,2025-04-04
Georgia,"Dodge County, Georgia",Dodge,Success,../data/Georgia/Dodge.gpkg,167.936 KB,2025-04-04
Georgia,"Dooly County, Georgia",Dooly,Success,../data/Georgia/Dooly.gpkg,176.128 KB,2025-04-04
Georgia,"Dougherty County, Georgia",Dougherty,Success,../data/Georgia/Dougherty.gpkg,253.952 KB,2025-04-04
Georgia,"Douglas County, Georgia",Douglas,Success,../data/Georgia/Douglas.gpkg,258.048 KB,2025-04-04
Georgia,"Early County, Georgia",Early,Success,../data/Georgia/Early.gpkg,184.32 KB,2025-04-04
Georgia,"Echols County, Georgia",Echols,Success,../data/Georgia/Echols.gpkg,159.744 KB,2025-04-04
Georgia,"Effingham County, Georgia",Effingham,Success,../data/Georgia/Effingham.gpkg,208.896 KB,2025-04-04
Georgia,"Elbert County, Georgia",Elbert,Fail,,,2025-04-04
Georgia,"Emanuel County, Georgia",Emanuel,Success,../data/Georgia/Emanuel.gpkg,184.32 KB,2025-04-04
Georgia,"Evans County, Georgia",Evans,Success,../data/Georgia/Evans.gpkg,167.936 KB,2025-04-04
Georgia,"Fannin County, Georgia",Fannin,Success,../data/Georgia/Fannin.gpkg,184.32 KB,2025-04-04
Georgia,"Fayette County, Georgia",Fayette,Success,../data/Georgia/Fayette.gpkg,344.064 KB,2025-04-04
Georgia,"Floyd County, Georgia",Floyd,Success,../data/Georgia/Floyd.gpkg,311.296 KB,2025-04-04
Georgia,"Forsyth County, Georgia",Forsyth,Success,../data/Georgia/Forsyth.gpkg,614.4 KB,2025-04-04
Georgia,"Franklin County, Georgia",Franklin,Success,../data/Georgia/Franklin.gpkg,188.416 KB,2025-04-04
Georgia,"Fulton County, Georgia",Fulton,Success,../data/Georgia/Fulton.gpkg,1.6 MB,2025-04-04
Georgia,"Gilmer County, Georgia",Gilmer,Success,../data/Georgia/Gilmer.gpkg,212.992 KB,2025-04-04
Georgia,"Glascock County, Georgia",Glascock,Fail,,,2025-04-04
Georgia,"Glynn County, Georgia",Glynn,Success,../data/Georgia/Glynn.gpkg,294.912 KB,2025-04-04
Georgia,"Gordon County, Georgia",Gordon,Success,../data/Georgia/Gordon.gpkg,212.992 KB,2025-04-04
Georgia,"Grady County, Georgia",Grady,Fail,,,2025-04-04
Georgia,"Greene County, Georgia",Greene,Success,../data/Georgia/Greene.gpkg,180.224 KB,2025-04-04
Georgia,"Gwinnett County, Georgia",Gwinnett,Success,../data/Georgia/Gwinnett.gpkg,1.1 MB,2025-04-04
